"x","y","Layer","cell_count","Dominant","ct_count","Astro","Endo","L2/3","L4","L5","L6","Oligo","Pvalb","Smc","Sst","Vip","dominant_hat"
5,6,"L6",7,"L6",2,0.248144064227996,0.00147184828864629,0.0257005833785362,0.0258860863306374,0.170012587459698,0.194823407454306,0.0544344446678301,0.0849474617085098,0.033914525933156,0.0126126316370381,0.148052358913646,"Astro"
5,7,"L6",5,"L6",4,0.356549952397593,0.00243154782833424,0.0236841708252423,0.0213733491057152,0.0593243767920082,0.062261224439106,0.0452339032753212,0.203865363886031,0.0330347474783756,0.0337590979308814,0.158482266041391,"Astro"
5,8,"L5",5,"Astro",5,0.309083497577057,0.00256723555841548,0.0212789697854279,0.0181449698622502,0.0781797830915248,0.0503256823153614,0.0392889305251906,0.258809437468287,0.0240703498228289,0.0551779624746646,0.143073181518992,"Astro"
5,9,"L5",5,"L5",2,0.354226228868072,0.000488264984181,0.0152732611314723,0.0183017914158274,0.259621188297831,0.0430174637809313,0.0408896065327207,0.130998280046989,0.0206171355040721,0.0174453243592512,0.0991214550786525,"Astro"
6,1,"HPC",3,"Endo",3,0.0628529029965841,0.0129714315496999,0.0131590955167546,0.0455608923569557,0.0901728552973993,0.0309735961305251,0.50022090269744,0.0312960674799029,0.0565364595712069,0.0124705676960833,0.143785228707448,"Oligo"
6,10,"L5",8,"L5",4,0.246133326212132,0.000701233390985909,0.0179124383658462,0.0679566633208599,0.0956653615338709,0.0136924319184823,0.228546454208484,0.176625108507219,0.0133584915876373,0.0245157221015166,0.114892768852965,"Astro"
6,11,"L4",11,"L4",3,0.352674849961187,0.000344074494195933,0.0138708241062294,0.128186748827933,0.0980679609755818,0.0348617859028005,0.0210936237758912,0.149489797502412,0.0319271069320881,0.0166621250627946,0.152821102458887,"Astro"
6,12,"L4",9,"L4",4,0.303110517835666,0.000334459898927469,0.0249702122502378,0.178091321834248,0.0778149125771921,0.0549347142406166,0.0343692787924862,0.143652202102904,0.0356095447593879,0.0512669761249209,0.0958458595834134,"Astro"
6,13,"L4",12,"L4",4,0.281636470876832,0.00269360556759688,0.0655249006164265,0.171818971713756,0.0911102160272836,0.0265355271718813,0.0295898920579885,0.114980830980955,0.0529529257371887,0.105628150792225,0.0575285084578662,"Astro"
6,14,"L2/3",10,"L2/3",4,0.294509242710581,0.000555261616127034,0.106187638166,0.0949561522281151,0.0757328106226268,0.0382093057371944,0.017783218915975,0.114118300681269,0.0387280861614219,0.0231846043759308,0.196035378784758,"Astro"
