"x","y","Layer","ID","EPL-IN","GC","M-TC","OSNs","PGC","dominant_hat"
26.071,18.994,"GL",99,0.0967770034150943,0.115818660279789,0.208027331671613,0.119117218447408,0.460259786186095,"PGC"
26.072,22.884,"GCL",113,0.12777711480264,0.699289272836263,0.0546425022909538,0.000226007763429797,0.118065102306714,"GC"
26.076,20.965,"MCL",102,0.0273620973539516,0.103724027717337,0.480364600467114,0.000115602258069494,0.388433672203528,"M-TC"
26.095,27.828,"GL",248,0.0773696824933341,0.0941404969327297,0.417156817371653,0.00028463936967511,0.411048363832608,"M-TC"
26.096,25.912,"MCL",228,0.04480966989315,0.0431388989956201,0.839365607122969,1.91808036133192e-07,0.0726856321802246,"M-TC"
26.111,21.979,"MCL",100,0.0639302769077687,0.0121348123641563,0.84453709703686,8.07939048628698e-07,0.079397005752166,"M-TC"
26.159,24.845,"GCL",117,0.0625355731507876,0.688612510760737,0.144019811782876,4.72054295358512e-07,0.104831632251304,"GC"
26.98,18.983,"ONL",89,0.0181998485386153,0.113062525884723,0.158141206452984,0.475300664463506,0.235295754660171,"OSNs"
26.984,25.925,"MCL",229,0.0687447213990402,0.111510029871106,0.345725805478784,0.000238609372842978,0.473780833878227,"PGC"
26.987,16.997,"ONL",10,0.0445358609566897,0.131525857667139,0.191127190164329,0.522433506013559,0.110377585198283,"OSNs"
26.991,21.958,"MCL",106,0.0558134218288721,0.108224433039001,0.454492995147916,0.0238763218164642,0.357592828167747,"M-TC"
26.992,15.973,"ONL",196,0.0837073304599482,0.140155439041938,0.283914185173966,0.322880146756532,0.169342898567616,"OSNs"
26.993,17.966,"ONL",90,0.0225206456309706,0.129507194345779,0.196625205451305,0.513355051863901,0.137991902708045,"OSNs"
26.993,23.896,"MCL",111,0.0530420891147415,0.0653651963057324,0.809575255806133,1.07314141969829e-07,0.0720173514592517,"M-TC"
27.011,20.052,"GL",88,0.0299309901072593,0.0450303474428788,0.0512019732313162,0.283517490534501,0.590319198684044,"PGC"
27.012,22.908,"MCL",110,0.0547955685132645,0.0757467055471769,0.683868236095444,9.52394469956185e-06,0.185579965899415,"M-TC"
27.013,27.885,"MCL",246,0.063349667895297,0.118253648428505,0.375334517751863,0.0451085309055957,0.39795363501874,"PGC"
27.017,26.917,"GL",245,0.015073096686874,0.0490161422880178,0.598820548876276,1.69907773942387e-05,0.337073221371438,"M-TC"
27.031,24.865,"MCL",119,0.104918976924966,0.0616786171582453,0.628670297625455,9.76781687288752e-07,0.204731131509646,"M-TC"
27.038,20.951,"GL",105,0.0584201259473893,0.0926688290952986,0.355609958491318,0.33195352359656,0.161347562869434,"M-TC"
27.93,26.89,"GL",274,0.0438221839896496,0.213346907223127,0.142783439912686,0.132894844798693,0.467152624075844,"PGC"
27.937,20.97,"ONL",104,0.0746070579751028,0.0618897945198908,0.138521941263433,0.271114712513745,0.453866493727828,"PGC"
27.948,16.969,"ONL",11,0.0404120287393402,0.0858515676493635,0.209023388531523,0.502521504354417,0.162191510725356,"OSNs"
27.963,25.91,"GL",230,0.0895034500316943,0.0816791602381512,0.482077453820001,7.83373141926066e-05,0.346661598595961,"M-TC"
27.97,21.947,"GL",107,0.0846588760928744,0.0813347437398643,0.350314797469693,0.0634843510309742,0.420207231666594,"PGC"
27.976,24.882,"GL",118,0.0335215166285734,0.0763809671414817,0.458301263863433,0.000174388204134537,0.431621864162377,"M-TC"
27.977,22.897,"GL",108,0.080070484765828,0.0173566701499776,0.699673479554682,3.91512187102429e-05,0.202860214310802,"M-TC"
27.979,17.991,"ONL",91,0.0377546465295306,0.0847377505965175,0.236451373168765,0.462967052527608,0.178089177177579,"OSNs"
27.995,20.017,"ONL",93,0.0389799099858954,0.0788510075394381,0.0968052372115655,0.595636104651353,0.189727740611748,"OSNs"
28,23.902,"MCL",109,0.0479729355575719,0.0204846236881297,0.528135820750598,0.000212338359224618,0.403194281644476,"M-TC"
28.011,18.987,"ONL",92,0.035744814593604,0.206695059038616,0.155790194040498,0.448042083665653,0.153727848661629,"OSNs"
28.951,25.907,"GL",231,0.0596806090833352,0.262104146082249,0.386641040758806,0.05990154609308,0.23167265798253,"M-TC"
28.971,20.971,"ONL",86,0.0356860804299353,0.105637341182229,0.20595741858904,0.402389455900781,0.250329703898015,"OSNs"
28.98,23.89,"GL",120,0.1455878416163,0.124577821157224,0.221939063037488,0.0895437271872454,0.418351547001743,"PGC"
28.989,21.969,"ONL",87,0.0548822258448241,0.101864293908063,0.269464788713401,0.351157132970008,0.222631558563703,"OSNs"
28.994,22.861,"GL",121,0.0664868142072015,0.0492430080438838,0.324029088530917,0.0955962796625245,0.464644809555473,"PGC"
29.007,24.906,"GL",122,0.0825051911254459,0.110964265431969,0.282501827151027,0.120687764385858,0.4033409519057,"PGC"
29.042,20.088,"ONL",85,0.0781742027692608,0.141888794523008,0.205719483094875,0.446781040846181,0.127436478766675,"OSNs"
29.058,18.046,"ONL",83,0.0470841962838834,0.202339707336635,0.240904479022831,0.340331046234623,0.169340571122028,"OSNs"
29.077,18.972,"ONL",84,0.0293245906622727,0.121897479829405,0.193982678359739,0.559036917244253,0.0957583339043309,"OSNs"
29.961,18.97,"ONL",277,0.139585957815732,0.20284239247289,0.357703667386484,0.10625112773155,0.193616854593344,"M-TC"
7.962,22.994,"GL",271,0.126560334864896,0.152353215335237,0.502130493752149,0.00431964078021503,0.214636315267503,"M-TC"
9.004,17.028,"ONL",13,0.0483374360001913,0.294838608095645,0.253384793505607,0.205462762777494,0.197976399621062,"GC"
9.018,20.048,"ONL",48,0.158870986021056,0.177961809076595,0.234815290006938,0.203023340581546,0.225328574313866,"M-TC"
9.023,19.044,"ONL",47,0.0569420243680326,0.211478640697868,0.314753634058399,0.223288175794767,0.193537525080934,"M-TC"
9.03,23.949,"GL",63,0.0469295404352524,0.141894755472491,0.399463539517447,0.000606114854204087,0.411106049720606,"PGC"
9.049,18.018,"ONL",50,0.100497640347477,0.252568422573105,0.284993285949001,0.198558516578388,0.163382134552029,"M-TC"
9.056,22.94,"GL",64,0.131091074440031,0.127648524092386,0.273764707191476,0.00879719482473894,0.458698499451368,"PGC"
9.059,22.014,"GL",54,0.1230219230073,0.0930844922505759,0.299833137149719,0.128892679139116,0.35516776845329,"PGC"
9.068,20.979,"ONL",51,0.0855582006679435,0.0604858710946121,0.328187989322782,0.0467613556396545,0.479006583275008,"PGC"
9.074,24.935,"GL",67,0.0477917651427102,0.246809678131426,0.256716986727165,0.000476781383452505,0.448204788615247,"PGC"
9.868,17.084,"ONL",12,0.0649026018502721,0.215191164374442,0.306965060938649,0.219761336869971,0.193179835966666,"M-TC"
9.885,15.988,"ONL",197,0.0669479141282524,0.203010678983669,0.258037247220066,0.289020964765171,0.182983194902842,"OSNs"
9.899,17.997,"ONL",49,0.153414761760207,0.178814341479211,0.25739205591878,0.177324808346943,0.233054032494858,"M-TC"
9.906,20.97,"GL",52,0.129239594121923,0.124644397986658,0.347927148239743,0.0146255436259789,0.383563316025696,"PGC"
9.918,18.981,"ONL",46,0.0357665425432757,0.223234693020729,0.223922070419481,0.306810373521462,0.210266320495053,"OSNs"
9.92,26.907,"GL",270,0.0617370362602551,0.38237602570863,0.243451200573134,0.0110273129002062,0.301408424557774,"GC"
9.938,25.924,"GL",220,0.0593175702673247,0.0666655492960838,0.336882853406884,0.00101156434114239,0.536122462688565,"PGC"
9.951,24.909,"GL",68,0.118631506967883,0.111015465680372,0.474057664299985,2.57201948024244e-05,0.296269642856957,"M-TC"
9.959,20.044,"ONL",45,0.0258286805779513,0.187615183365819,0.279710968707509,0.143714558987712,0.363130608361009,"PGC"
9.966,21.951,"GL",53,0.0878034401316488,0.0530529879069499,0.652887189655699,9.84264269616756e-06,0.206246539663006,"M-TC"
9.966,23.953,"GL",65,0.0684670826228292,0.19143731500944,0.496227173127283,0.000273338582122442,0.243595090658325,"M-TC"
9.999,22.935,"MCL",66,0.115131834664852,0.151841482440269,0.487092829989386,9.5258289560544e-06,0.245924327076537,"M-TC"
